median_annual_salary_gbp,SuperSkill_Basic_Data_Science,SuperSkill_BI_DataViz,SuperSkill_Statistical_Analysis_Reporting,SuperSkill_Cloud-Enabled_AI_BI,SuperSkill_SQL_Analytics_&_Automation,SuperSkill_AI_Cloud_Excel,SuperSkill_Cloud_Augmented_Analysis,SuperSkill_Cloud_Analytics_Econometrics,SuperSkill_Python_Data_Products,SuperSkill_Cloud_Engineering_MLOps,SuperSkill_BI_&_DataViz,SuperSkill_R_StatScience_&_BI,region_East Midlands (England),region_East of England,region_Isle of Man,region_London,region_North East (England),region_North West (England),region_Northern Ireland,region_Remote,region_Scotland,region_South East (England),region_South West (England),region_Wales,region_Yorkshire and The Humber,kmeans_job_archetype_AI Strategist,kmeans_job_archetype_BI Visualization Specialist (Power BI Focus),kmeans_job_archetype_Classic Data Scientist (Stats & Modeling Focus),kmeans_job_archetype_Cloud & Data Engineer,kmeans_job_archetype_Machine Learning & AI Specialist,kmeans_job_archetype_Noise / General Business Role,kmeans_job_archetype_SQL Developer,seniority_Manager/Director,seniority_Mid-Level,seniority_Senior
52074.95,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
55707.91,0.08248698304839097,-1.2378468782855885,0.16165445943889575,0.6953939068479142,0.16364449494820976,-0.2193949610388086,0.2121897189071492,-0.22089897299567987,0.2916241105134555,-0.0520951459393992,-0.16807394036349582,0.0849623953128584,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
55768.3,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
57949.82,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58160.27,-0.08318059796994648,-0.3530579110974842,0.41769847866814264,-0.32244397214474796,-0.30432583851537304,-0.6131818334999695,0.0539796717321043,-0.10233020291750004,0.4259592766093294,-0.22600780442077892,-0.46018271091989804,0.6005658314278269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58505.34,0.9384915188418272,-1.3797987213004685,0.254583738630576,0.02381031031246697,0.15091044837544332,-0.10310018313763483,0.07702426218297756,0.21485255628037447,0.22920491875484372,-0.18956255592297694,0.21159104519566876,-0.5357637603579503,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
58512.32,-0.20158401456553515,-0.7508598316482807,0.13055412006760858,0.42788342088375597,-0.023806939466133596,-0.21769697503375576,0.09536339283379722,-0.28845835998662506,0.511213199073574,-0.6016006889784535,-0.32523101152057554,-0.07709511328482294,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
59962.48,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
60008.14,-0.35130629673926334,-0.07399752165439723,0.21339283688050367,-0.37934415089711876,-0.11641760135541576,-0.09575587863492953,-0.25947571399013747,0.21975007950777106,-0.06065027592435644,-0.09530727883358345,-0.29588770007396165,0.6696231263887035,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
60313.13,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
60802.52,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
61823.49,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
61983.77,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
62365.87,-0.555465533057411,-0.05290075383435963,0.06538771719237399,-0.1327253313007455,-0.036132610826289276,-0.05981711553154933,-0.007554407711323333,-0.008285288641026192,-0.05828063604195896,0.017139457289809652,0.011328741234174764,0.06701876954615038,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
62465.15,0.08248698304839097,-1.2378468782855885,0.16165445943889575,0.6953939068479142,0.16364449494820976,-0.2193949610388086,0.2121897189071492,-0.22089897299567987,0.2916241105134555,-0.0520951459393992,-0.16807394036349582,0.0849623953128584,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62603.87,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
62672.33,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
65196.14,-0.469709713334852,-0.47179944220519365,-0.07375152172003038,0.3709832421313851,0.16410129769382367,0.2997289798312842,-0.21809199288844458,0.03362192243864602,0.024603646539888165,-0.470900163391258,-0.16093600067463912,-0.008037818323946365,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
65405.63,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
69271.91,-0.16270427409880672,-0.7622229248841371,0.2238252738603992,0.40887598563848104,-0.019359402838658567,-0.19314376297276392,0.17447090540858382,-0.27334099549446467,0.4771933507905427,-0.6253432456649964,-0.3323100125658409,-0.030856490123663177,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
70000.0,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
72347.46,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
76312.92,1.1673396879049096,-0.9903889652535317,-0.7969390595572118,0.19571587824379577,-0.6902834628831708,0.5087403724141233,0.24009063629397728,0.5908837782484828,-0.7324038966966985,-0.11757366934521202,0.1998468055634071,-0.13905125010727462,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
76471.6,-0.04214857714089648,-0.8075850966788981,0.2075225445585095,0.21069276866105846,-0.04103695019937822,-0.6034942684626339,0.34361979150948385,-0.27792354856751245,0.24275967621463967,0.4596870314282114,0.01126980259058346,0.1137803600217954,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
85705.57,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
100000.0,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
100000.0,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
107586.25,-0.0032688366741679964,-0.8189481899147545,0.3007936983513001,0.19168533341578353,-0.0365894135719032,-0.5789410564016421,0.4227273040842704,-0.2628061840753521,0.20873982793160842,0.4359444747416685,0.0041908015453180555,0.16001898318295515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56332.82,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
92380.22,0.08248698304839097,-1.2378468782855885,0.16165445943889575,0.6953939068479142,0.16364449494820976,-0.2193949610388086,0.2121897189071492,-0.22089897299567987,0.2916241105134555,-0.0520951459393992,-0.16807394036349582,0.0849623953128584,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
91680.72,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62841.34,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47552.9,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
47882.55,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
68231.39,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
80059.81,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
88928.5,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43595.39,-0.469709713334852,-0.47179944220519365,-0.07375152172003038,0.3709832421313851,0.16410129769382367,0.2997289798312842,-0.21809199288844458,0.03362192243864602,0.024603646539888165,-0.470900163391258,-0.16093600067463912,-0.008037818323946365,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
44068.16,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
53154.93,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53894.88,-0.14675897525419745,-0.970149582078358,0.0506199714440474,0.6194862928502685,0.35600026873564206,0.32258420588722325,-0.02215815424030601,0.1162986739217516,-0.22900529030326158,0.05486282296125337,-0.010857930562824837,0.20025831343489472,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
54977.88,-0.469709713334852,-0.47179944220519365,-0.07375152172003038,0.3709832421313851,0.16410129769382367,0.2997289798312842,-0.21809199288844458,0.03362192243864602,0.024603646539888165,-0.470900163391258,-0.16093600067463912,-0.008037818323946365,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
55078.9,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
56726.64,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
57287.36,-0.4007104117800035,-0.02257699766536984,-0.4468497809274914,-0.11889929199312328,-0.3803347684712681,0.06253215801838174,0.16235937158291622,-0.19235407257445125,-0.040354633104962664,-0.16489644770358558,0.5096607875503141,0.3677036295708924,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
58982.54,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
59313.77,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
64595.19,0.009470266869158972,-0.9579712695021473,-0.4644402342013806,0.6529926488996339,0.022720057254063737,0.46050226346729073,0.14539355690913758,-0.0617873544084528,-0.2091271901083673,-0.13769521966968676,0.48776800466210807,0.4999630250098546,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
66892.34,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
67571.73,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
69085.02,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
69442.11,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
70428.78,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
71530.78,-0.469709713334852,-0.47179944220519365,-0.07375152172003038,0.3709832421313851,0.16410129769382367,0.2997289798312842,-0.21809199288844458,0.03362192243864602,0.024603646539888165,-0.470900163391258,-0.16093600067463912,-0.008037818323946365,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
76546.61,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
84301.55,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
105000.0,-0.4308299728681235,-0.48316253544105003,0.019519632072760244,0.3519758068861102,0.1685488343212987,0.32428219189227603,-0.13898448031365795,0.04873928693080641,-0.009416201743143098,-0.4946427200778009,-0.16801500171990452,0.03820080483721339,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
100000.0,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
110500.0,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
149500.0,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
52203.84,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50538.9,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
61006.92,-0.18416459487497705,-0.9769319324352808,-0.04547388987430577,0.6581740448372866,0.36247467827156754,0.31359977785636783,-0.10362773495988857,0.10716406503281188,-0.19303334476233233,0.06808324201025132,-0.0034850406087658173,0.15303954182395277,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51912.16,0.4750018503574813,-0.6152024087119928,0.07108410383026953,-0.5785072078858549,0.1396650062890284,0.18361857863290107,-0.4312436790554901,0.3272055521513668,0.06848025956348823,0.641376837580802,-0.17181969557014523,0.6256575322664751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
47909.04,-0.18563871572092588,-0.9587864888425016,-0.04265118234874321,0.6384937280955434,0.351552732108167,0.2980309938262313,-0.10126566681509262,0.1011813094295912,-0.19498544202023033,0.07860537964779626,-0.003778929517559433,0.15401969027373497,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45927.77,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
57785.43,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
56645.92,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
85000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
66544.12,-0.31027427591021334,-0.5285247072358111,0.0032169027708705243,0.15379258990868766,0.14687128696057905,-0.08606831359759401,0.030164405787242013,0.044156733857758604,-0.24384987631904617,0.5903875570154068,0.17556481343651986,0.18283765498267196,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
61195.43,-0.20158401456553515,-0.7508598316482807,0.13055412006760858,0.42788342088375597,-0.023806939466133596,-0.21769697503375576,0.09536339283379722,-0.28845835998662506,0.511213199073574,-0.6016006889784535,-0.32523101152057554,-0.07709511328482294,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
64740.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
65899.63,-0.3262195747548226,-0.32059805004159025,0.17642220518722232,-0.05681771730309975,-0.2284883846137216,-0.6017962824575811,0.22679346543613185,-0.34548293555845766,0.46234876477475817,-0.08981851161084298,-0.14588726856649623,-0.048277148575885935,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
149500.0,0.402497020017336,-0.7924576855405078,-0.2027374368586465,-0.25140447471485,0.2145666710898505,0.259091226993336,-0.22002765139649297,0.13268772808878315,0.12384136075218298,1.0452029062670112,0.34600084481250803,-0.3132991394736735,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
63774.85,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
65719.76,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
67916.98,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
78523.59,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
88568.96,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49260.24,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
46199.43,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
