median_annual_salary_gbp,is_salary_imputed,SuperSkill_Basic_Data_Science,SuperSkill_BI_DataViz,SuperSkill_Statistical_Analysis_Reporting,SuperSkill_Cloud-Enabled_AI_BI,SuperSkill_SQL_Analytics_&_Automation,SuperSkill_AI_Cloud_Excel,SuperSkill_Cloud_Augmented_Analysis,SuperSkill_Cloud_Analytics_Econometrics,SuperSkill_Python_Data_Products,SuperSkill_Cloud_Engineering_MLOps,SuperSkill_Analytics_Engineering_&_MLOps,SuperSkill_R_StatScience_&_BI,region_East Midlands (England),region_East of England,region_London,region_North East (England),region_North West (England),region_Northern Ireland,region_Remote,region_Scotland,region_South East (England),region_South West (England),region_Wales,region_Yorkshire and The Humber,kmeans_job_archetype_AI Strategist,kmeans_job_archetype_BI Visualization Specialist (Power BI Focus),kmeans_job_archetype_Classic Data Scientist (Stats & Modeling Focus),kmeans_job_archetype_Cloud & Data Engineer,kmeans_job_archetype_Machine Learning & AI Specialist,kmeans_job_archetype_Noise / General Business Role,kmeans_job_archetype_SQL Developer,seniority_Manager/Director,seniority_Mid-Level,seniority_Senior
61817.6,False,0.055844874972343916,-0.8619756572145097,0.48925072299126776,0.21637275617189783,-0.10360862875369212,-0.3786751074251117,0.21441161656104354,0.05788152496428965,0.08041717946451077,-0.8869586710783475,-0.015708331576554078,-0.3977009741210224,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
61817.6,False,1.7281657934139596,-0.7488448236753391,0.21719902607615119,0.27479935914592984,0.16735590331062977,-0.40779011845675306,0.18079028075847345,0.9603444879984266,0.14811262640485967,-0.282761417447502,-0.5078274349946362,0.19463438045941098,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
61609.6,False,1.156448972943628,-1.4316076835762424,-0.57245350139652,0.5302008914719943,-0.24303498776350987,0.07415376707861959,0.19273383360530713,0.4330169668315579,0.7274305598877384,0.5404366131403949,0.05762553492452632,-0.7694597948842152,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
61000.0,False,1.8097740092498955,-1.1225868629157076,-0.1735181198479788,0.3034575261778786,0.3828279581037237,-0.089179070363863,0.5281436043444366,0.05858873232801595,0.20737904568306992,-0.03701348877559334,1.0157941323830308,-0.4456108142308092,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
61000.0,False,0.5254239312842128,-0.27259314320773187,0.6441612486281203,-1.2130441523914564,-0.16232701512800185,0.048720022181229755,-0.2900869469214365,0.7824576926904865,-0.24779790312333044,-0.3974739994001864,0.02169240382062734,0.19228889293003085,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
61000.0,False,-0.5033234231251745,0.12656413495177216,0.620061894171442,-0.22904598664776293,-0.16354901817099807,0.5606006272007028,0.6123323705068155,0.05427925182867842,0.02732414969172801,-0.03506290433512976,-0.05649327416143578,0.011727305678053999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
61000.0,False,-0.4317238182280321,-0.4937537166886448,0.0784040062526313,0.23436586209577337,0.12494040319818198,0.29954337159764677,-0.158291833578358,0.19493366521736005,-0.046562191310924386,-0.6511528605606074,-0.11280472486602108,-0.005018387997036855,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
61000.0,False,0.8568159456207498,-0.9183412890614523,0.6267128547448675,-0.5712868058196209,-0.10759674749357878,-0.07212326728296475,-0.18314066274722463,0.3763165296159953,0.35133529482011594,-0.8210257435717427,-0.31316028880510977,-0.03765953017271542,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
61000.0,False,-0.030634242533668532,-0.4536369233269653,0.6873082944132085,-0.40484253334309617,-0.34741664850288656,-0.7630274485601626,0.4055735697756262,0.16220779028194118,-0.039528765671865196,-0.5554342612368914,0.21185211454725542,-0.3658265971910541,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
61000.0,False,-0.29802123692554955,-0.16402273422373856,0.4240920423226067,-0.34424130623732274,-0.11596104922235217,-0.22080244164398363,0.11151652970747325,0.33809516893468256,-0.48901280573269684,-0.2681901207270818,0.320915152274783,-0.2535606478211334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
60500.0,False,0.02366542410482786,0.972049820073527,0.551118263611914,0.49758793856296074,0.16138047213717804,0.3893407057614199,0.3588625255616972,-0.04794856494289233,0.15420887293850663,0.2698093076990685,-0.049503447638955755,-0.040796648753181314,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60500.0,False,1.332484058052714,-0.8477265104020835,0.28630436862910075,0.2635533316938817,0.7116425444017019,-0.3011198982811005,0.22357729102199994,0.1669514679107767,0.17629161566052232,-0.23293369320628632,0.12668889810355477,-0.34484959297844425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
60000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,False,-0.014245567889661692,0.6760315110100659,0.11822921775900623,0.24548311506857884,0.3681570025838215,-0.15835341470089148,-0.08837144002468589,-0.2852695657350835,-0.14787895364923484,-0.024041557883033138,0.21972275439724862,0.1889691925641407,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
60000.0,False,-0.18430713701358387,-0.9769541353645831,-0.04549928923123227,0.6581046895205226,0.3624649198695024,0.31365294218542106,-0.10356767502936601,0.10717659270812933,-0.19302108486505443,0.06809357528252785,-0.0034781038321918846,0.15304462983580158,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
60000.0,False,-0.30324876053592326,0.2501070836980611,0.4626152926420421,-0.02938813360603658,-0.40011303615218735,0.6220623054623509,0.2792864871340799,-0.5977335719062574,-0.2624597803407449,0.1106164304153148,-0.2180377913413243,0.04874310909970114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60000.0,False,-0.46943131820030437,-0.0541099510026169,-0.13297422084551136,-0.15570791871742726,-0.13976404748479085,-0.07005028092074914,-0.030625701456008826,-0.29608552720227743,-0.31244414492505135,0.0569026540965526,-0.25651173061041865,-0.0706415029506177,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
60000.0,False,-0.46943131820030437,-0.0541099510026169,-0.13297422084551136,-0.15570791871742726,-0.13976404748479085,-0.07005028092074914,-0.030625701456008826,-0.29608552720227743,-0.31244414492505135,0.0569026540965526,-0.25651173061041865,-0.0706415029506177,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
59000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
59000.0,False,1.9776294726637706,-0.9497411442963034,0.03768478864968068,-0.07484858740794956,0.18512316555100516,-0.166280237733412,0.37130575065167637,0.020291587982224277,-0.1939231795710619,-0.5254688612193299,0.12045734186349484,0.48128174218164066,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
58500.0,False,1.641838059631509,0.0604170060383302,1.6174844534780568,0.7224553989972847,-0.5609389750974813,-0.13027611091073965,0.25104853992059595,-0.12290111709445425,-0.18361757275167617,0.3270008281925153,0.5187093401884819,0.19924996317073265,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
58000.0,False,1.1464452635822897,-0.1409953911060088,-0.04209458964565453,-0.3688821548578118,0.5432378920763139,-0.1471007353279214,0.12496406708175706,-0.04097239769122042,-0.9075205070871369,0.43505399976471115,-0.04293525689901481,-0.39463314849609715,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
58000.0,False,0.8863860660941647,-0.019617692885525208,-0.4875276980040321,-0.22914415875385913,0.7361479591245476,0.09425127929519628,-0.030106956798420986,-0.3332036669184709,-0.464654273041754,0.6292341793818195,-0.28218762813711995,-0.2127338178919502,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
58000.0,False,1.1727877457040985,0.27241710063921637,-0.18856992104193743,-0.30497293842426687,0.01473762860506913,-0.42210912703508097,-0.14603402435392313,-1.2252748913275697,-0.09975207104173309,-0.1568316215843929,-0.7119673176861162,-0.6666411755516923,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57500.0,False,0.008473769879017046,0.6451913337572286,-0.3989356001403701,0.4094083801696617,0.050135139427653845,-0.38157950565366094,0.22418511702227203,0.5284250771773413,-0.04938116706453746,0.0446186934431385,-0.2835083511037129,0.008232469688578565,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
57500.0,False,1.2121200114346204,-1.17516804774393,0.26739057326011906,0.47078223412584813,-0.562880048892916,-0.2094209970269914,-0.195742888911407,0.48591582323959953,0.16480584545007326,-0.18580029489177635,-0.04512814863361944,-0.6823505757426918,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
57500.0,False,-0.33217275082998193,-0.08139364023837957,0.3376291891573818,-0.4747698698975111,-0.1463571825623818,-0.08615451105978161,-0.19781517112480299,0.3330793382996536,-0.10284707210048413,-0.2370004635548013,-0.2584143054660486,0.6608855287904872,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
57000.0,False,0.9863419143219228,0.3602243456550283,-0.7391946142840242,0.433483596362011,-0.2693841902841219,1.0827168383048524,0.7055104755502418,0.4275343918322435,0.43394540841474705,-0.446366317868333,-0.04398388314997789,0.14803893388350475,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57000.0,False,0.4738159372429869,0.057924918278866595,1.0362097998445359,-0.7304700521174178,-0.42164788780744283,0.6658684838753991,0.0743766322027325,0.21085366199803682,-0.10770152514154202,-0.25510270846207567,0.3866681773551922,-0.646225690472743,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56500.0,False,0.7562429555362322,0.14942523112966752,-0.16936196052887942,0.33385840723814697,0.5434156615596275,0.3601980181836222,-0.6600349608138995,-0.10515473665198934,0.3064990868717531,-0.5275017625978129,0.09405103556843696,-0.34272844783683243,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
56000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
56000.0,False,0.9740841225356272,0.1754604553767651,-1.1987613402532407,0.42988698013997034,-0.17883839043210054,0.48421251359705797,0.1656277400882845,0.44614818640315684,0.2910995473561127,-0.5466504436748025,0.06947077707083736,0.21839518228772947,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
55500.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
55500.0,False,-0.3979466710656828,-0.2963202869911509,0.4499437457274474,0.3510323730656142,0.07104880919177611,0.9351221540423632,0.4192309648240705,-0.0020626335510554837,0.1183263788057605,-0.40511748456208946,-0.273359844022251,-0.008363784235032517,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
55500.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
55500.0,False,-0.42988365186645183,0.46145039183102327,0.6534003057874475,0.23700253539393518,-0.38534559820012104,0.6378837091973762,0.24379256315199102,-0.062111431428434505,0.1750682073707459,0.4059192920482015,-0.02853637166924054,-0.2321585534981023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
55000.0,False,0.41139460136600703,0.6374584893054444,0.014590075279972806,0.8322348700786572,-0.3974729227306822,-0.8342651311978558,0.24407840263225192,0.23097842349264672,0.5212235920668334,0.13592114412297635,-0.42871597168884384,-0.1726705322132612,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
55000.0,False,0.46958636505330054,-1.0971239764521457,-0.22438556487901148,0.1553650758120969,0.4320407839781004,0.5801706515035948,-0.3726897104180332,0.15299993183493743,0.18193452978718985,0.3999156671241979,0.15748455232983805,-0.2095595062054245,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54500.0,False,0.1432612613733828,0.9165101482280517,-0.1897190801175792,0.7753026599356704,-0.20959718780430664,-0.31678449739511394,-0.06929642560001592,0.5530826208814291,0.03464068678048292,0.2666407608982052,-0.2644041547199561,-0.1036086410807924,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54500.0,False,-0.022681684433601967,-0.020163905832138167,1.1547311401922,-0.7282434374067444,-0.33284989472609866,0.3539081682234606,0.4775706824415449,0.6766738219340521,-0.43472247405585457,-0.4713738219020149,-0.04345169450104744,0.3055312597068811,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54000.0,False,-0.307043359556604,0.36108545024511524,-0.12906867096010732,0.5289814381642475,-0.7687735333025558,-0.11489861403485183,-0.25014871168758934,0.5514941268447594,0.06797094875741767,0.349271615165261,-0.28268085807136833,-0.20041175537245057,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
53500.0,False,0.8129692634945362,-0.9652983639425046,-1.0114110244318808,0.01701593922895271,0.00803088051565156,0.8401039791965066,-0.040635444509181586,-0.3701331083328045,-0.24558160060202905,-0.10058399983952032,0.14958621482874865,-0.09866282796210733,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
53000.0,False,0.03316106653058837,0.6105120390555204,0.14228121045643066,0.3092629141854708,0.27168712823538377,-0.3011849001093049,-0.27437489497676226,-0.25152548504106004,-0.11064023671820578,-0.1635633734355551,0.20336539950226515,-0.01374250517789349,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
53000.0,False,1.9112806994423845,-0.6163816102974413,1.4906014444528746,-0.02411560343164186,0.2634627073652096,0.3229660410865052,0.39030171991567053,0.32988894388089934,0.05077413939238595,-0.649127400179611,-0.1305477518370852,0.29160200018640925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
52500.0,False,1.3634557182726292,0.8154213906104916,0.46771399056419233,0.008276826824273678,-0.5435335802297744,-0.2228960670708156,-0.7800852332442257,0.9527983453464905,-0.13678549604159201,-0.08956907293303032,-0.1355519893056489,-0.11271621699067555,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
52500.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
52500.0,False,-0.5225530656452383,0.13394364234839032,0.49582318660146657,-0.1336385210875452,-0.13362144616618504,0.5509728834419422,0.5506012441495899,-0.059073894826547374,0.06949828998266219,0.10667477176250242,-0.09396626225696325,0.020477999328459586,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
52500.0,False,0.6760780793506003,0.472286147806296,-0.8133715020162438,-0.32716816660601916,0.09186613102053104,0.1830239521984068,0.14862968556084735,-0.12894909520282088,0.24910609596734046,-0.11042721927075216,0.5609230855260496,0.33279161872550295,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
52500.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
52500.0,False,-0.5752278473610668,-0.04894409929372501,0.09634402414870424,-0.20916810225576918,-0.07051965977335892,-0.07477508470938363,-0.02498210178467611,0.08993802400395051,-0.06644656411167921,-0.10083043385051174,0.05589498063627234,0.012040108549573415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52000.0,False,-0.4698510953015751,-0.4718285212366481,-0.07377412429529025,0.370910257457608,0.16407816758941526,0.29974644213227675,-0.2180835074674212,0.03359613862421661,0.024555665002353278,-0.47088501407747146,-0.16097158922454285,-0.00805098136351309,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
52000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
52000.0,False,-0.5646711433608176,0.1901315773602002,0.4441837857646564,-0.12889174437207357,-0.1256132709681606,0.5730887009388292,0.5372741057742789,-0.08676897513252226,0.09104635352572554,0.18389722459313482,-0.04764056805299738,-0.12031744272873138,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51500.0,False,0.2431208453367586,0.05128158669115288,0.5946819360741621,-0.9422934793269877,-0.17521931964834006,0.8057848589817389,0.07182775793566445,0.32218354113423653,0.37367589970213094,0.03966438622345675,-0.39680097209127485,0.40830760145881395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51000.0,False,0.5207029219536565,0.449451708389599,-0.33969824863003506,-0.3824550189535694,0.5203096402836584,-0.007670374681086334,-0.15671560520765396,-0.28172615320222266,-0.1304751085438796,0.2169562144898305,-0.3063682600354173,-0.16677596271268455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
50000.0,False,1.2562735715405768,-0.4039031117764367,0.38847341671238356,-0.2634647792988304,0.5136942270794631,-0.6700802562580758,0.36591287532319583,0.13375647031828744,0.06873125198848917,0.235174964232644,0.26070980285960177,-0.19978500531643872,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
50000.0,False,0.9103160947760203,0.6215278527857391,-1.3026896029982586,-0.16452554821363669,-0.3482101748231678,0.19131868055540288,0.28840892349545155,0.3022273308300179,0.1426770189411111,-0.16130878354048522,0.10769581738942383,0.015395577036032924,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
50000.0,False,0.08235401223629801,-1.2378600587424233,0.16163317514865233,0.6953585045017128,0.16366793904557828,-0.21939805987643315,0.2121667903160757,-0.22091029272170584,0.29161000155020106,-0.05210279622790431,-0.1680825531543775,0.08496386721116388,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
49500.0,False,-0.18577932775632622,-0.9588083998198161,-0.04267598024889967,0.638426294358726,0.3515436739719538,0.29808257392630877,-0.10120803791619218,0.10119390466707655,-0.19497290373614945,0.0786168205473245,-0.003770736185489735,0.1540257583436327,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
49500.0,False,0.2009793595865601,1.068701753043218,0.7819445666470876,0.6742902676725601,-0.08551665735714137,0.37444451748052143,-0.00965142736073668,-0.2776474213693467,0.10117132201798065,0.14796954628344877,0.11716325597115226,-0.172133070422712,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
49500.0,False,0.11887903440909386,0.5271139279443566,-0.7141766016575581,0.09091615974791868,0.13177066235942425,-0.06054443525910924,0.4379239276893053,-0.2677566105651994,-0.05975080295730896,-0.32394365915294143,0.6373290396514224,0.46409571127289045,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
49500.0,False,-0.2987675825262928,-0.17458526440435804,0.48299913901565644,-0.461774743486083,-0.15954091357651104,-0.2455468147574207,0.09219874154335825,0.48431198767072364,-0.5261116709582156,-0.42471464446166257,0.37616393151614314,-0.2967647060585853,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
49500.0,False,-0.5752278473610668,-0.04894409929372501,0.09634402414870424,-0.20916810225576918,-0.07051965977335892,-0.07477508470938363,-0.02498210178467611,0.08993802400395051,-0.06644656411167921,-0.10083043385051174,0.05589498063627234,0.012040108549573415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49500.0,False,-0.4171708741186346,0.12538144111763938,0.4217113228923298,-0.2519823105565644,-0.26716307785016863,0.5504118721692908,0.5893104351395303,-0.23351186057942616,-0.2268285803248195,0.004675830262857596,-0.3243450824297609,-0.12594165107647082,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49500.0,False,-0.5752278473610668,-0.04894409929372501,0.09634402414870424,-0.20916810225576918,-0.07051965977335892,-0.07477508470938363,-0.02498210178467611,0.08993802400395051,-0.06644656411167921,-0.10083043385051174,0.05589498063627234,0.012040108549573415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
49000.0,False,0.35268125948063034,0.013060537229821777,-0.37099323098566234,0.3107922285751993,0.5851984956774586,-0.19921453025255992,0.3617874156666795,-0.3631669216350257,-0.6998436027518667,0.4921369605905712,0.0014599063045051472,0.2247153657340025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
49000.0,False,0.9881176788705004,-0.5195949951456903,0.5446014966829,-1.1812847565272853,-0.4373174508749763,-0.48389211669509236,-0.04157618581876296,-0.1444337001464814,-0.4255892384987747,-0.3253899791976999,-0.7667656231729897,0.06736751653143999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
49000.0,False,-0.5752278473610668,-0.04894409929372501,0.09634402414870424,-0.20916810225576918,-0.07051965977335892,-0.07477508470938363,-0.02498210178467611,0.08993802400395051,-0.06644656411167921,-0.10083043385051174,0.05589498063627234,0.012040108549573415,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
48500.0,False,0.601567504268423,0.587816521150128,-0.6910427714223223,-0.07115707869077283,0.08104655532816168,-0.05576770461729391,-0.0005976257868594292,0.505415922008444,0.28614268124295134,0.18800879730133102,-0.277004051662093,-0.17717552516653814,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
48500.0,False,0.06931368568561824,-0.21958016445452264,0.6192047666000939,-0.7693237931497008,-0.3345503960817789,-0.24257369356042352,-0.02454680111087567,0.45478289741542455,-0.8506839000513269,-0.54488926231652,-0.21307907773734117,0.2606484090317318,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
48500.0,False,-0.01574488701848442,-0.49365157271882976,0.6400065781988646,0.2407354095782926,-0.19255759532644906,0.13353708185549248,-0.4057460382364325,0.2636400125818434,-0.5013774170333,-1.0198164918163706,0.35274317709796915,-0.4687261983084899,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
48500.0,False,-0.4171708741186346,0.12538144111763938,0.4217113228923298,-0.2519823105565644,-0.26716307785016863,0.5504118721692908,0.5893104351395303,-0.23351186057942616,-0.2268285803248195,0.004675830262857596,-0.3243450824297609,-0.12594165107647082,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48000.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
47500.0,False,0.6555884670613477,0.37109216968280956,0.16964870783265823,-0.026574683518452283,-1.0228988643112915,0.13993073204409298,-1.080057815127996,0.6048202675809654,0.3272661567595358,0.2784158215596726,-0.46340376727393773,0.11106877034270682,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
47500.0,False,-0.5944574898811306,-0.04156459189710685,-0.02789468342127104,-0.11376063669555143,-0.0405920877685459,-0.08440282846814431,-0.08671322814190177,-0.023415122651275284,-0.02427242382074501,0.040907242247120446,0.01842199254074486,0.020790802199979006,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
47500.0,False,1.8262297050441658,-0.6261616196763171,1.279310397713357,0.17445440393154182,0.3067997796182692,0.32355056725680176,0.317185103937757,0.15071784164580604,0.1825760894256937,-0.4356992000756102,-0.1330493068330684,0.17136547421358836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47500.0,False,0.006816589080336777,0.007941251509346055,1.1830813244235174,-0.72945372444468,-0.31691776430395613,0.3789278951402968,0.4904754398853838,0.6525057056791371,-0.464511032882446,-0.47652725040217264,-0.09951824777328247,0.4099707767885127,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46000.0,False,-0.021205489741647487,-0.4557934160916861,0.6386190089598187,0.9891894664482124,0.006790163540378681,1.0203691115918292,0.2292977533777006,0.06249759588991732,0.004367727455341499,0.44362887034840554,-0.050729100395475124,-0.09892359735444865,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
46000.0,False,-0.026429168015328575,0.061337999201133205,0.7267899888225962,-0.02134130762433896,-0.530177808986429,-0.17896175545186854,-0.5843997069163636,-0.15759296002047976,-0.5858367058723236,-0.4020836353393214,0.6384440499516933,-0.2651996545688258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
